time,Airport,temperature,precipitation,cloudcover,wind_speed,wind_direction,pressure,humidity,visibility,dew_point_2m,weather_code,cape,lifted_index,cloud_cover_low,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Dew_Point_Spread_C,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Crosswind_Kmh,Headwind_Kmh,Tailwind_Default_Runway_Kmh,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kmh,Crosswind_Max_3H_Kmh,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kmh,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Rain_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score
2026-01-13 17:00:00,DAD,21.8,0.0,7,12.1,3,1015.3,73,29140.0,16.8,0,10.0,9.6,4,18.11,0.0,0.0,0,5.0,N,13.0,2.72,11.79,0.0,6.53,1.47,6.37,0.0,-0.6,-1.9,-0.2,0.0,0.0,0.0,14.7,5.51,7.94,2.97,2.6,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13 18:00:00,DAD,21.0,0.0,9,9.2,356,1015.6,76,29160.0,16.7,0,0.0,10.1,7,18.12,0.0,0.0,0,4.3,N,6.0,0.96,9.15,0.0,4.97,0.52,4.94,0.0,-0.8,-1.9,0.4,0.0,0.0,0.0,13.6,3.98,7.34,2.15,4.4,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13 19:00:00,DAD,20.9,0.0,13,8.0,351,1016.1,79,29160.0,17.2,0,10.0,10.3,6,18.12,0.0,0.0,0,3.7,N,1.0,0.14,8.0,0.0,4.32,0.08,4.32,0.0,-0.1,-1.5,1.1,0.0,0.0,0.0,12.1,2.72,6.53,1.47,4.1,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13 20:00:00,DAD,20.5,0.0,8,4.0,333,1017.0,84,25180.0,17.7,0,10.0,10.5,6,15.65,0.0,0.0,0,2.8,NW,17.0,1.17,3.83,0.0,2.16,0.63,2.07,0.0,-0.4,-1.3,1.7,0.0,0.0,0.0,9.2,1.17,4.97,0.63,5.2,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13 21:00:00,DAD,20.0,0.0,5,2.8,305,1017.0,87,25180.0,17.8,0,10.0,10.9,3,15.65,0.0,0.0,0,2.2,NW,45.0,1.98,1.98,0.0,1.51,1.07,1.07,0.0,-0.5,-1.0,1.4,0.0,0.0,0.0,8.0,1.98,4.32,1.07,5.2,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13 22:00:00,DAD,19.2,0.0,5,2.8,281,1016.8,90,7140.0,17.6,0,10.0,11.5,5,4.44,0.0,0.0,0,1.6,W,69.0,2.61,1.0,0.0,1.51,1.41,0.54,0.0,-0.8,-1.7,0.7,0.0,0.0,0.0,4.0,2.61,2.16,1.41,1.2,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13 23:00:00,DAD,19.0,0.0,1,4.8,259,1016.4,92,19360.0,17.5,0,0.0,12.1,1,12.03,0.0,0.0,0,1.5,W,91.0,4.8,-0.08,0.08,2.59,2.59,-0.05,0.05,-0.2,-1.5,-0.6,0.0,0.0,0.0,4.8,4.8,2.59,2.59,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 00:00:00,DAD,18.5,0.0,4,6.2,262,1015.8,92,19360.0,17.1,0,0.0,12.5,4,12.03,0.0,0.0,0,1.4,W,88.0,6.2,0.22,0.0,3.35,3.35,0.12,0.0,-0.5,-1.5,-1.2,0.0,0.0,0.0,6.2,6.2,3.35,3.35,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-14 01:00:00,DAD,18.1,0.0,25,1.8,259,1015.3,93,19360.0,17.0,1,0.0,13.2,25,12.03,0.0,0.0,0,1.1,W,91.0,1.8,-0.03,0.03,0.97,0.97,-0.02,0.02,-0.4,-1.1,-1.5,0.0,0.0,0.0,6.2,6.2,3.35,3.35,4.4,2.38,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-14 02:00:00,DAD,18.5,0.0,26,0.3,225,1014.8,93,21240.0,17.3,1,10.0,13.3,26,13.2,0.0,0.0,0,1.2,SW,125.0,0.25,-0.17,0.17,0.16,0.13,-0.09,0.09,0.4,-0.5,-1.6,0.0,0.0,0.0,6.2,6.2,3.35,3.35,5.9,3.19,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-14 03:00:00,DAD,18.2,0.0,48,0.2,270,1014.4,92,22640.0,16.9,1,0.0,13.7,48,14.07,0.0,0.0,0,1.3,W,80.0,0.2,0.03,0.0,0.11,0.11,0.02,0.0,-0.3,-0.3,-1.4,0.0,0.0,0.0,1.8,1.8,0.97,0.97,1.6,0.86,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-14 04:00:00,DAD,18.0,0.0,100,1.1,252,1014.5,93,19380.0,17.0,3,10.0,14.0,100,12.04,0.0,0.0,0,1.0,W,98.0,1.09,-0.15,0.15,0.59,0.59,-0.08,0.08,-0.2,-0.1,-0.8,0.0,0.0,0.0,1.1,1.09,0.59,0.59,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2026-01-14 05:00:00,DAD,17.8,0.0,92,1.8,264,1014.5,94,19400.0,16.9,3,10.0,14.3,92,12.05,0.0,0.0,0,0.9,W,86.0,1.8,0.13,0.0,0.97,0.97,0.07,0.0,-0.2,-0.7,-0.3,0.0,0.0,0.0,1.8,1.8,0.97,0.97,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2026-01-14 06:00:00,DAD,18.0,0.0,92,2.4,257,1015.0,94,19400.0,17.0,3,10.0,14.7,92,12.05,0.0,0.0,0,1.0,W,93.0,2.4,-0.13,0.13,1.3,1.29,-0.07,0.07,0.2,-0.2,0.6,0.0,0.0,0.0,2.4,2.4,1.3,1.29,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2026-01-14 07:00:00,DAD,17.7,0.0,23,4.8,259,1015.8,94,560.0,16.7,1,10.0,14.6,23,0.35,4440.0,4268.03,4,1.0,W,91.0,4.8,-0.08,0.08,2.59,2.59,-0.05,0.05,-0.3,-0.3,1.3,0.0,0.0,0.0,4.8,4.8,2.59,2.59,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3,4
2026-01-14 08:00:00,DAD,19.6,0.0,23,3.7,235,1016.7,87,23200.0,17.5,1,10.0,13.3,23,14.42,0.0,0.0,0,2.1,SW,115.0,3.35,-1.56,1.56,2.0,1.81,-0.84,0.84,1.9,1.8,2.2,0.0,0.0,0.0,4.8,4.8,2.59,2.59,1.1,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 09:00:00,DAD,21.6,0.0,16,3.2,218,1016.9,79,26820.0,17.8,0,10.0,11.8,16,16.67,0.0,0.0,0,3.8,SW,132.0,2.38,-2.14,2.14,1.73,1.28,-1.16,1.16,2.0,3.6,1.9,0.0,0.0,0.0,4.8,4.8,2.59,2.59,1.6,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 10:00:00,DAD,23.0,0.0,32,4.1,128,1016.8,74,29260.0,18.1,1,10.0,10.6,32,18.18,0.0,0.0,0,4.9,SE,138.0,2.74,-3.05,3.05,2.21,1.48,-1.65,1.65,1.4,5.3,1.0,0.0,0.0,0.0,4.1,3.35,2.21,1.81,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 11:00:00,DAD,23.6,0.1,60,7.1,111,1016.3,71,32140.0,18.0,51,10.0,9.8,60,19.97,0.0,0.0,0,5.6,E,121.0,6.09,-3.66,3.66,3.83,3.29,-1.97,1.97,0.6,4.0,-0.4,0.1,0.1,0.1,7.1,6.09,3.83,3.29,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2026-01-14 12:00:00,DAD,23.9,0.1,73,8.3,112,1015.2,69,32160.0,18.0,51,10.0,9.4,73,19.98,0.0,0.0,0,5.9,E,122.0,7.04,-4.4,4.4,4.48,3.8,-2.37,2.37,0.3,2.3,-1.7,0.1,0.2,0.2,8.3,7.04,4.48,3.8,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2026-01-14 13:00:00,DAD,23.9,0.0,98,8.2,123,1014.0,69,32160.0,17.9,3,10.0,9.3,98,19.98,0.0,0.0,0,6.0,SE,133.0,6.0,-5.59,5.59,4.43,3.24,-3.02,3.02,0.0,0.9,-2.8,0.0,0.2,0.2,8.3,7.04,4.48,3.8,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-14 14:00:00,DAD,23.9,0.0,48,8.9,111,1013.1,70,32160.0,18.0,1,10.0,9.4,48,19.98,0.0,0.0,0,5.9,E,121.0,7.63,-4.58,4.58,4.81,4.12,-2.48,2.48,0.0,0.3,-3.2,0.0,0.1,0.2,8.9,7.63,4.81,4.12,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 15:00:00,DAD,23.7,0.0,43,10.2,100,1012.7,70,32180.0,18.0,1,0.0,9.2,43,20.0,0.0,0.0,0,5.7,E,110.0,9.58,-3.49,3.49,5.51,5.18,-1.88,1.88,-0.2,-0.2,-2.5,0.0,0.0,0.2,10.2,9.58,5.51,5.18,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 16:00:00,DAD,23.0,0.0,39,9.5,90,1012.6,74,29320.0,18.2,1,0.0,8.9,39,18.22,0.0,0.0,0,4.8,E,100.0,9.36,-1.65,1.65,5.13,5.05,-0.89,0.89,-0.7,-0.9,-1.4,0.0,0.0,0.2,10.2,9.58,5.51,5.18,0.7,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 17:00:00,DAD,22.4,0.0,19,6.8,87,1013.0,80,29320.0,18.9,0,10.0,8.7,19,18.22,0.0,0.0,0,3.5,E,97.0,6.75,-0.83,0.83,3.67,3.64,-0.45,0.45,-0.6,-1.5,-0.1,0.0,0.0,0.1,10.2,9.58,5.51,5.18,3.4,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 18:00:00,DAD,21.7,0.0,18,3.1,114,1013.7,87,25320.0,19.4,0,20.0,9.2,18,15.73,0.0,0.0,0,2.3,SE,124.0,2.57,-1.73,1.73,1.67,1.39,-0.94,0.94,-0.7,-2.0,1.0,0.0,0.0,0.0,9.5,9.36,5.13,5.05,6.4,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 19:00:00,DAD,21.6,0.0,21,2.2,138,1014.4,87,24980.0,19.4,1,20.0,9.5,21,15.52,0.0,0.0,0,2.2,SE,148.0,1.17,-1.87,1.87,1.19,0.63,-1.01,1.01,-0.1,-1.4,1.8,0.0,0.0,0.0,6.8,6.75,3.67,3.64,4.6,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 20:00:00,DAD,21.5,0.0,23,2.3,151,1015.1,87,25040.0,19.4,1,20.0,9.8,23,15.56,0.0,0.0,0,2.1,SE,161.0,0.75,-2.17,2.17,1.24,0.4,-1.17,1.17,-0.1,-0.9,2.1,0.0,0.0,0.0,3.1,2.57,1.67,1.39,0.8,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 21:00:00,DAD,20.8,0.0,17,2.6,196,1015.3,90,22840.0,19.1,0,10.0,9.7,17,14.19,0.0,0.0,0,1.7,S,154.0,1.14,-2.34,2.34,1.4,0.62,-1.26,1.26,-0.7,-0.9,1.6,0.0,0.0,0.0,2.6,1.17,1.4,0.63,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 22:00:00,DAD,20.2,0.0,21,3.4,223,1015.6,92,19480.0,19.0,1,10.0,9.7,21,12.1,0.0,0.0,0,1.2,SW,127.0,2.72,-2.05,2.05,1.84,1.47,-1.1,1.1,-0.6,-1.4,1.2,0.0,0.0,0.0,3.4,2.72,1.84,1.47,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14 23:00:00,DAD,19.6,0.0,17,3.1,249,1015.7,94,19500.0,18.6,0,10.0,9.7,17,12.12,0.0,0.0,0,1.0,W,101.0,3.04,-0.59,0.59,1.67,1.64,-0.32,0.32,-0.6,-1.9,0.6,0.0,0.0,0.0,3.4,3.04,1.84,1.64,0.3,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 00:00:00,DAD,19.2,0.0,5,2.6,286,1015.6,95,7060.0,18.4,0,10.0,9.5,5,4.39,0.0,0.0,0,0.8,W,64.0,2.34,1.14,0.0,1.4,1.26,0.62,0.0,-0.4,-1.6,0.3,0.0,0.0,0.0,3.4,3.04,1.84,1.64,0.8,0.43,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-15 01:00:00,DAD,19.1,0.0,6,2.4,283,1015.1,95,1760.0,18.4,0,10.0,10.2,5,1.09,3240.0,3068.03,2,0.7,W,67.0,2.21,0.94,0.0,1.3,1.19,0.51,0.0,-0.1,-1.1,-0.5,0.0,0.0,0.0,3.1,3.04,1.67,1.64,0.7,0.38,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2
2026-01-15 02:00:00,DAD,19.6,0.0,56,3.9,283,1014.7,94,900.0,18.6,2,10.0,10.4,56,0.56,4100.0,3928.03,4,1.0,W,67.0,3.59,1.52,0.0,2.11,1.94,0.82,0.0,0.5,0.0,-1.0,0.0,0.0,0.0,3.9,3.59,2.11,1.94,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3,4
2026-01-15 03:00:00,DAD,19.6,0.0,71,3.3,299,1014.2,94,620.0,18.5,2,10.0,10.9,71,0.39,4380.0,4208.03,4,1.1,NW,51.0,2.56,2.08,0.0,1.78,1.38,1.12,0.0,0.0,0.4,-1.4,0.0,0.0,0.0,3.9,3.59,2.11,1.94,0.6,0.32,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3,4
2026-01-15 04:00:00,DAD,19.2,0.0,97,2.3,302,1014.4,94,500.0,18.2,3,10.0,11.2,97,0.31,4500.0,4328.03,4,1.0,NW,48.0,1.71,1.54,0.0,1.24,0.92,0.83,0.0,-0.4,0.1,-0.7,0.0,0.0,0.0,3.9,3.59,2.11,1.94,1.6,0.86,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,4,5
2026-01-15 05:00:00,DAD,19.0,0.0,100,2.3,299,1014.6,94,400.0,18.1,3,10.0,11.7,100,0.25,4600.0,4428.03,4,0.9,NW,51.0,1.79,1.45,0.0,1.24,0.97,0.78,0.0,-0.2,-0.6,-0.1,0.0,0.0,0.0,3.3,2.56,1.78,1.38,1.0,0.54,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,4,5
2026-01-15 06:00:00,DAD,19.1,0.0,99,2.6,286,1015.3,94,360.0,18.0,3,10.0,12.0,99,0.22,4640.0,4468.03,4,1.1,W,64.0,2.34,1.14,0.0,1.4,1.26,0.62,0.0,0.1,-0.5,1.1,0.0,0.0,0.0,2.6,2.34,1.4,1.26,0.0,0.0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,4,5
2026-01-15 07:00:00,DAD,19.5,0.0,99,2.5,278,1015.7,92,19540.0,18.2,3,10.0,11.7,99,12.14,0.0,0.0,0,1.3,W,72.0,2.38,0.77,0.0,1.35,1.28,0.42,0.0,0.4,0.3,1.3,0.0,0.0,0.0,2.6,2.38,1.4,1.28,0.1,0.05,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1
2026-01-15 08:00:00,DAD,21.4,0.0,76,2.7,250,1016.5,87,22900.0,19.1,2,10.0,10.5,76,14.23,0.0,0.0,0,2.3,W,100.0,2.66,-0.47,0.47,1.46,1.44,-0.25,0.25,1.9,2.4,1.9,0.0,0.0,0.0,2.7,2.66,1.46,1.44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 09:00:00,DAD,23.0,0.0,41,1.5,210,1016.9,80,29440.0,19.2,1,20.0,9.5,41,18.29,0.0,0.0,0,3.8,SW,140.0,0.96,-1.15,1.15,0.81,0.52,-0.62,0.62,1.6,3.9,1.6,0.0,0.0,0.0,2.7,2.66,1.46,1.44,1.2,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 10:00:00,DAD,24.1,0.0,48,2.2,99,1016.6,72,29440.0,18.8,1,10.0,9.0,48,18.29,0.0,0.0,0,5.3,E,109.0,2.08,-0.72,0.72,1.19,1.12,-0.39,0.39,1.1,4.6,0.9,0.0,0.0,0.0,2.7,2.66,1.46,1.44,0.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 11:00:00,DAD,24.5,0.0,100,4.9,84,1016.0,69,32340.0,18.5,3,10.0,8.8,100,20.1,0.0,0.0,0,6.0,E,94.0,4.89,-0.34,0.34,2.65,2.64,-0.18,0.18,0.4,3.1,-0.5,0.0,0.0,0.0,4.9,4.89,2.65,2.64,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-15 12:00:00,DAD,24.6,0.0,100,7.3,79,1014.9,70,32340.0,18.8,3,10.0,8.7,100,20.1,0.0,0.0,0,5.8,E,89.0,7.3,0.13,0.0,3.94,3.94,0.07,0.0,0.1,1.6,-2.0,0.0,0.0,0.0,7.3,7.3,3.94,3.94,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-15 13:00:00,DAD,24.9,0.0,100,7.2,84,1013.6,68,32340.0,18.6,3,0.0,8.7,100,20.1,0.0,0.0,0,6.3,E,94.0,7.18,-0.5,0.5,3.89,3.88,-0.27,0.27,0.3,0.8,-3.0,0.0,0.0,0.0,7.3,7.3,3.94,3.94,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-15 14:00:00,DAD,24.6,0.0,55,11.2,75,1012.8,68,32360.0,18.3,2,0.0,8.5,55,20.11,0.0,0.0,0,6.3,E,85.0,11.16,0.98,0.0,6.05,6.02,0.53,0.0,-0.3,0.1,-3.2,0.0,0.0,0.0,11.2,11.16,6.05,6.02,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 15:00:00,DAD,24.3,0.0,10,12.1,67,1012.2,68,32360.0,18.0,0,0.0,8.4,5,20.11,0.0,0.0,0,6.3,NE,77.0,11.79,2.72,0.0,6.53,6.37,1.47,0.0,-0.3,-0.3,-2.7,0.0,0.0,0.0,12.1,11.79,6.53,6.37,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 16:00:00,DAD,23.7,0.0,7,11.6,58,1012.2,69,32380.0,17.8,0,0.0,8.2,4,20.12,0.0,0.0,0,5.9,NE,68.0,10.76,4.35,0.0,6.26,5.81,2.35,0.0,-0.6,-1.2,-1.4,0.0,0.0,0.0,12.1,11.79,6.53,6.37,0.5,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 17:00:00,DAD,22.8,0.0,17,8.8,57,1012.4,75,29500.0,18.1,0,0.0,8.1,12,18.33,0.0,0.0,0,4.7,NE,67.0,8.1,3.44,0.0,4.75,4.37,1.86,0.0,-0.9,-1.8,-0.4,0.0,0.0,0.0,12.1,11.79,6.53,6.37,3.3,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 18:00:00,DAD,21.8,0.0,25,4.8,68,1012.6,81,29500.0,18.4,1,0.0,8.9,20,18.33,0.0,0.0,0,3.4,E,78.0,4.7,1.0,0.0,2.59,2.54,0.54,0.0,-1.0,-2.5,0.4,0.0,0.0,0.0,11.6,10.76,6.26,5.81,6.8,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 19:00:00,DAD,21.9,0.0,89,5.6,94,1013.1,81,29520.0,18.5,3,0.0,9.3,88,18.34,0.0,0.0,0,3.4,E,104.0,5.43,-1.35,1.35,3.02,2.93,-0.73,0.73,0.1,-1.8,0.9,0.0,0.0,0.0,8.8,8.1,4.75,4.37,3.2,1.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2026-01-15 20:00:00,DAD,21.5,0.0,48,3.7,101,1013.8,83,29520.0,18.5,1,0.0,9.8,45,18.34,0.0,0.0,0,3.0,E,111.0,3.45,-1.33,1.33,2.0,1.87,-0.72,0.72,-0.4,-1.3,1.4,0.0,0.0,0.0,5.6,5.43,3.02,2.93,1.9,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 21:00:00,DAD,21.5,0.0,24,1.3,124,1014.0,82,29520.0,18.2,1,10.0,9.7,21,18.34,0.0,0.0,0,3.3,SE,134.0,0.94,-0.9,0.9,0.7,0.5,-0.49,0.49,0.0,-0.3,1.4,0.0,0.0,0.0,5.6,5.43,3.02,2.93,4.3,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 22:00:00,DAD,21.0,0.0,38,0.8,225,1014.1,84,29540.0,18.1,1,10.0,10.4,38,18.36,0.0,0.0,0,2.9,SW,125.0,0.66,-0.46,0.46,0.43,0.35,-0.25,0.25,-0.5,-0.9,1.0,0.0,0.0,0.0,3.7,3.45,2.0,1.87,2.9,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15 23:00:00,DAD,20.1,0.0,34,3.3,221,1013.8,89,23000.0,18.3,1,10.0,10.2,34,14.29,0.0,0.0,0,1.8,SW,129.0,2.56,-2.08,2.08,1.78,1.38,-1.12,1.12,-0.9,-1.4,0.0,0.0,0.0,0.0,3.3,2.56,1.78,1.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16 00:00:00,DAD,19.7,0.0,22,4.5,230,1013.7,91,19620.0,18.2,1,10.0,10.3,22,12.19,0.0,0.0,0,1.5,SW,120.0,3.9,-2.25,2.25,2.43,2.1,-1.21,1.21,-0.4,-1.8,-0.3,0.0,0.0,0.0,4.5,3.9,2.43,2.1,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-16 01:00:00,DAD,19.9,0.0,35,6.1,242,1013.3,90,23000.0,18.2,1,10.0,10.4,35,14.29,0.0,0.0,0,1.7,SW,108.0,5.8,-1.89,1.89,3.29,3.13,-1.02,1.02,0.2,-1.1,-0.8,0.0,0.0,0.0,6.1,5.8,3.29,3.13,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16 02:00:00,DAD,19.8,0.0,21,6.4,248,1012.7,88,22860.0,17.7,1,10.0,10.5,21,14.2,0.0,0.0,0,2.1,W,102.0,6.26,-1.33,1.33,3.46,3.38,-0.72,0.72,-0.1,-0.3,-1.1,0.0,0.0,0.0,6.4,6.26,3.46,3.38,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16 03:00:00,DAD,19.5,0.0,3,4.3,253,1012.0,87,25240.0,17.3,0,0.0,10.3,3,15.68,0.0,0.0,0,2.2,W,97.0,4.27,-0.52,0.52,2.32,2.3,-0.28,0.28,-0.3,-0.2,-1.7,0.0,0.0,0.0,6.4,6.26,3.46,3.38,2.1,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16 04:00:00,DAD,19.1,0.0,2,2.8,243,1011.9,88,16540.0,17.0,0,0.0,10.5,2,10.28,0.0,0.0,0,2.1,SW,107.0,2.68,-0.82,0.82,1.51,1.45,-0.44,0.44,-0.4,-0.8,-1.4,0.0,0.0,0.0,6.4,6.26,3.46,3.38,3.6,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16 05:00:00,DAD,18.5,0.0,2,3.2,218,1012.1,90,6640.0,17.0,0,0.0,10.6,2,4.13,0.0,0.0,0,1.5,SW,132.0,2.38,-2.14,2.14,1.73,1.28,-1.16,1.16,-0.6,-1.3,-0.6,0.0,0.0,0.0,4.3,4.27,2.32,2.3,1.1,0.59,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-16 06:00:00,DAD,17.9,0.0,0,3.4,227,1012.7,94,19660.0,16.9,0,0.0,10.7,0,12.22,0.0,0.0,0,1.0,SW,123.0,2.85,-1.85,1.85,1.84,1.54,-1.0,1.0,-0.6,-1.6,0.7,0.0,0.0,0.0,3.4,2.85,1.84,1.54,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2026-01-16 07:00:00,DAD,18.3,0.0,23,3.2,270,1013.2,94,620.0,17.4,1,0.0,11.4,23,0.39,4380.0,4208.03,4,0.9,W,80.0,3.15,0.56,0.0,1.73,1.7,0.3,0.0,0.4,-0.8,1.3,0.0,0.0,0.0,3.4,3.15,1.84,1.7,0.2,0.11,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3,4
2026-01-16 08:00:00,DAD,20.8,0.0,4,3.4,212,1013.8,88,12760.0,18.7,0,0.0,10.3,4,7.93,0.0,0.0,0,2.1,SW,138.0,2.28,-2.53,2.53,1.84,1.23,-1.36,1.36,2.5,2.3,1.7,0.0,0.0,0.0,3.4,3.15,1.84,1.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-16 09:00:00,DAD,23.0,0.0,0,4.6,206,1014.4,78,29620.0,18.9,0,0.0,9.8,0,18.41,0.0,0.0,0,4.1,SW,144.0,2.7,-3.72,3.72,2.48,1.46,-2.01,2.01,2.2,5.1,1.7,0.0,0.0,0.0,4.6,3.15,2.48,1.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
