Airport,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
DAD,48.91304347826087,55.434782608695656,60.86956521739131,70.65217391304348,73.91304347826086,76.08695652173914,70.65217391304348,71.73913043478261,45.65217391304348,35.869565217391305,36.95652173913043,33.69565217391305,30.434782608695656,26.08695652173913,22.82608695652174,22.82608695652174,17.391304347826086,16.304347826086957,19.565217391304348,22.82608695652174,28.26086956521739,26.08695652173913,34.78260869565217,44.565217391304344
HAN,41.30434782608695,48.91304347826087,54.347826086956516,53.2608695652174,57.608695652173914,61.95652173913043,64.13043478260869,59.78260869565217,38.04347826086957,30.434782608695656,21.73913043478261,15.217391304347828,19.565217391304348,14.130434782608695,10.869565217391305,7.608695652173914,5.434782608695652,3.260869565217391,3.260869565217391,4.3478260869565215,5.434782608695652,7.608695652173914,14.130434782608695,27.173913043478258
SGN,2.1739130434782608,7.608695652173914,6.521739130434782,5.434782608695652,9.782608695652174,10.869565217391305,13.043478260869565,8.695652173913043,3.260869565217391,3.260869565217391,2.1739130434782608,4.3478260869565215,8.695652173913043,11.956521739130435,17.391304347826086,16.304347826086957,23.91304347826087,16.304347826086957,11.956521739130435,6.521739130434782,5.434782608695652,3.260869565217391,3.260869565217391,1.0869565217391304
